0.0005 	0.0999 	0.005 	0.00371325
0.0015 	0.0999 	0.005 	0.00369009
0.0025 	0.0999 	0.005 	0.00366249
0.0035 	0.0999 	0.005 	0.00362881
0.0045 	0.0999 	0.005 	0.00358786
0.0055 	0.0999 	0.005 	0.00353942
0.0065 	0.0999 	0.005 	0.00348322
0.0075 	0.0999 	0.005 	0.00341897
0.0085 	0.0999 	0.005 	0.0033465
0.0095 	0.0999 	0.005 	0.00326574
0.0105 	0.0999 	0.005 	0.00317677
0.0115 	0.0999 	0.005 	0.00307979
0.0125 	0.0999 	0.005 	0.00297515
0.0135 	0.0999 	0.005 	0.00286328
0.0145 	0.0999 	0.005 	0.00274472
0.0155 	0.0999 	0.005 	0.00262012
0.0165 	0.0999 	0.005 	0.00249014
0.0175 	0.0999 	0.005 	0.00235551
0.0185 	0.0999 	0.005 	0.002217
0.0195 	0.0999 	0.005 	0.00207535
0.0205 	0.0999 	0.005 	0.00193135
0.0215 	0.0999 	0.005 	0.00178573
0.0225 	0.0999 	0.005 	0.00163924
0.0235 	0.0999 	0.005 	0.00149258
0.0245 	0.0999 	0.005 	0.00134643
0.0255 	0.0999 	0.005 	0.00120142
0.0265 	0.0999 	0.005 	0.00105815
0.0275 	0.0999 	0.005 	0.0009172
0.0285 	0.0999 	0.005 	0.000779078
0.0295 	0.0999 	0.005 	0.000644269
0.0305 	0.0999 	0.005 	0.000513213
0.0315 	0.0999 	0.005 	0.000386309
0.0325 	0.0999 	0.005 	0.000263914
0.0335 	0.0999 	0.005 	0.000146348
0.0345 	0.0999 	0.005 	3.38811e-05
0.0355 	0.0999 	0.005 	-7.32549e-05
0.0365 	0.0999 	0.005 	-0.000174866
0.0375 	0.0999 	0.005 	-0.000270803
0.0385 	0.0999 	0.005 	-0.000360959
0.0395 	0.0999 	0.005 	-0.000445267
0.0405 	0.0999 	0.005 	-0.000523704
0.0415 	0.0999 	0.005 	-0.000596285
0.0425 	0.0999 	0.005 	-0.000663069
0.0435 	0.0999 	0.005 	-0.000724152
0.0445 	0.0999 	0.005 	-0.000779672
0.0455 	0.0999 	0.005 	-0.000829802
0.0465 	0.0999 	0.005 	-0.000874754
0.0475 	0.0999 	0.005 	-0.000914772
0.0485 	0.0999 	0.005 	-0.000950133
0.0495 	0.0999 	0.005 	-0.000981142
0.0505 	0.0999 	0.005 	-0.00100813
0.0515 	0.0999 	0.005 	-0.00103146
0.0525 	0.0999 	0.005 	-0.0010515
0.0535 	0.0999 	0.005 	-0.00106863
0.0545 	0.0999 	0.005 	-0.00108326
0.0555 	0.0999 	0.005 	-0.0010958
0.0565 	0.0999 	0.005 	-0.00110664
0.0575 	0.0999 	0.005 	-0.0011162
0.0585 	0.0999 	0.005 	-0.00112487
0.0595 	0.0999 	0.005 	-0.00113303
0.0605 	0.0999 	0.005 	-0.00114104
0.0615 	0.0999 	0.005 	-0.00114927
0.0625 	0.0999 	0.005 	-0.00115801
0.0635 	0.0999 	0.005 	-0.00116756
0.0645 	0.0999 	0.005 	-0.00117819
0.0655 	0.0999 	0.005 	-0.00119011
0.0665 	0.0999 	0.005 	-0.00120352
0.0675 	0.0999 	0.005 	-0.00121855
0.0685 	0.0999 	0.005 	-0.00123533
0.0695 	0.0999 	0.005 	-0.00125392
0.0705 	0.0999 	0.005 	-0.00127435
0.0715 	0.0999 	0.005 	-0.00129662
0.0725 	0.0999 	0.005 	-0.00132069
0.0735 	0.0999 	0.005 	-0.00134647
0.0745 	0.0999 	0.005 	-0.00137385
0.0755 	0.0999 	0.005 	-0.00140269
0.0765 	0.0999 	0.005 	-0.00143282
0.0775 	0.0999 	0.005 	-0.00146404
0.0785 	0.0999 	0.005 	-0.00149613
0.0795 	0.0999 	0.005 	-0.00152885
0.0805 	0.0999 	0.005 	-0.00156195
0.0815 	0.0999 	0.005 	-0.00159516
0.0825 	0.0999 	0.005 	-0.00162819
0.0835 	0.0999 	0.005 	-0.00166075
0.0845 	0.0999 	0.005 	-0.00169255
0.0855 	0.0999 	0.005 	-0.00172328
0.0865 	0.0999 	0.005 	-0.00175264
0.0875 	0.0999 	0.005 	-0.00178033
0.0885 	0.0999 	0.005 	-0.00180605
0.0895 	0.0999 	0.005 	-0.00182949
0.0905 	0.0999 	0.005 	-0.00185038
0.0915 	0.0999 	0.005 	-0.00186842
0.0925 	0.0999 	0.005 	-0.00188336
0.0935 	0.0999 	0.005 	-0.00189492
0.0945 	0.0999 	0.005 	-0.00190288
0.0955 	0.0999 	0.005 	-0.00190699
0.0965 	0.0999 	0.005 	-0.00190716
0.0975 	0.0999 	0.005 	-0.00190334
0.0985 	0.0999 	0.005 	-0.00189414
0.0995 	0.0999 	0.005 	-0.0018777
