2 	-9.43703 	-7.81506e-18 	1.00795 	-0.0124708 	3.85801e-22
2 	-8.6277 	-8.73073e-18 	1.00862 	-0.0128717 	-2.11875e-23
2 	-7.82978 	-1.12069e-17 	1.00958 	-0.0137417 	-7.24206e-23
2 	-7.04308 	-1.24681e-17 	1.0107 	-0.0133744 	-2.71226e-22
2 	-6.26746 	-1.18204e-17 	1.0124 	-0.0145087 	-6.50364e-23
2 	-5.50275 	-1.30802e-17 	1.01479 	-0.0128075 	3.61236e-22
2 	-4.97577 	-1.81449e-17 	1.01796 	-0.0128866 	-6.77683e-22
2 	-4.78918 	-2.17796e-17 	1.01785 	-0.0120999 	-1.55042e-21
2 	-4.62101 	-2.06265e-17 	1.01992 	-0.0113685 	-9.77646e-21
2 	-4.43894 	-1.69906e-17 	1.01963 	-0.0104624 	3.98796e-21
2 	-4.28945 	-1.58927e-17 	1.02226 	-0.00969929 	-9.73285e-21
2 	-4.11143 	-1.59822e-17 	1.02178 	-0.00857715 	1.15338e-21
2 	-3.9775 	-1.39395e-17 	1.02497 	-0.00693621 	2.16411e-20
2 	-3.80438 	-1.49546e-17 	1.02426 	-0.00547036 	-7.56898e-21
2 	-3.68222 	-1.72667e-17 	1.02339 	-0.00404472 	-2.88392e-20
2 	-3.5725 	-1.64748e-17 	1.02789 	-0.0012332 	2.13441e-20
2 	-3.40027 	-1.40647e-17 	1.02673 	0.000674059 	3.54924e-21
2 	-3.30007 	0 	1.03305 	0.0043508 	4.92745e-20
2 	-3.17172 	3.479e-18 	1.03166 	0.0070035 	-8.86596e-20
2 	-3.0376 	6.22968e-18 	1.02999 	0.00968643 	2.06974e-20
2 	-2.95274 	5.52624e-18 	1.03952 	0.0151364 	8.29171e-21
2 	-2.83139 	8.22899e-19 	1.03772 	0.0188515 	1.42915e-20
2 	-2.70386 	-9.11824e-19 	1.03556 	0.0226857 	5.65793e-20
2 	-2.63071 	2.08167e-18 	1.04959 	0.0292848 	-6.52105e-20
2 	-2.53812 	8.87469e-19 	1.04762 	0.0345444 	3.83036e-20
2 	-2.40575 	-2.7357e-19 	1.04525 	0.0400614 	8.14148e-21
2 	-2.32627 	-1.5087e-18 	1.04243 	0.0458541 	1.45386e-19
2 	-2.26603 	-2.08239e-18 	1.06451 	0.0543303 	-2.45792e-19
2 	-2.16439 	2.03329e-19 	1.06245 	0.0619532 	1.8392e-19
2 	-2.05378 	2.12167e-18 	1.05995 	0.0700486 	-1.00127e-19
2 	-1.97822 	2.80922e-18 	1.05697 	0.0786553 	1.04257e-19
2 	-1.92718 	3.66643e-18 	1.0905 	0.0862432 	3.44712e-20
2 	-1.84937 	5.20417e-18 	1.08922 	0.0970143 	1.05875e-19
2 	-1.75449 	4.92516e-18 	1.08753 	0.108519 	-2.87293e-19
2 	-1.66387 	1.31891e-18 	1.08539 	0.120811 	1.65872e-19
2 	-1.59974 	-1.16803e-18 	1.08276 	0.133947 	-6.46071e-20
2 	-1.55729 	3.56545e-19 	1.13489 	0.137818 	-3.90609e-19
2 	-1.49387 	3.81639e-18 	1.13502 	0.153258 	1.36952e-19
2 	-1.41382 	3.59536e-18 	1.13463 	0.169771 	-2.92555e-20
2 	-1.33669 	2.2894e-18 	1.13358 	0.187402 	8.0758e-20
2 	-1.26221 	2.29764e-18 	1.13172 	0.206183 	-4.10871e-19
2 	-1.19015 	8.2476e-19 	1.12888 	0.226125 	5.18698e-19
2 	-1.15412 	1.01448e-18 	1.12485 	0.247216 	-2.28257e-19
2 	-1.11973 	2.05859e-18 	1.20056 	0.237632 	-2.02159e-19
2 	-1.05248 	2.08167e-18 	1.19651 	0.260131 	-6.92778e-20
2 	-0.986501 	3.1225e-18 	1.18988 	0.28345 	-2.03001e-19
2 	-0.922204 	6.43039e-18 	1.18021 	0.307353 	2.67885e-19
2 	-0.859442 	7.81423e-18 	1.16704 	0.331538 	-2.96815e-19
2 	-0.798078 	5.5046e-18 	1.14995 	0.355628 	3.78491e-19
2 	-0.737982 	7.32412e-18 	1.1286 	0.379174 	-5.80899e-19
2 	-0.679038 	1.35051e-17 	1.10276 	0.401684 	3.92032e-19
2 	-0.621133 	-8.53174e-18 	1.07227 	0.422643 	2.83546e-19
2 	-0.5766 	-7.68429e-18 	1.03706 	0.441503 	-1.4929e-19
2 	-0.548335 	-6.93889e-18 	1.0163 	0.333629 	-2.00796e-19
2 	-0.508028 	-6.93889e-18 	0.9611 	0.337049 	-1.26899e-20
2 	-0.452635 	-6.93889e-18 	0.901618 	0.336075 	-5.52985e-19
2 	-0.397895 	-6.93889e-18 	0.838745 	0.330399 	2.67769e-19
2 	-0.343723 	-8.67362e-18 	0.77349 	0.319812 	1.75211e-19
2 	-0.290037 	-1.04083e-17 	0.707063 	0.304201 	1.71533e-19
2 	-0.236756 	-8.67362e-18 	0.640954 	0.283577 	-4.44522e-19
2 	-0.183806 	-6.93889e-18 	0.576852 	0.258148 	9.77746e-20
2 	-0.131109 	-1.04083e-17 	0.516321 	0.22838 	1.88573e-19
2 	-0.0785936 	-1.35308e-17 	0.460437 	0.194992 	-1.40182e-19
2 	-0.0261859 	-1.35308e-17 	0.409638 	0.158824 	7.51061e-20
2 	0.0261859 	-1.21431e-17 	0.364047 	0.120643 	6.28353e-20
2 	0.0785936 	-1.04083e-17 	0.324016 	0.0810494 	-1.12477e-19
2 	0.131109 	-9.36751e-18 	0.290437 	0.0404589 	1.3655e-19
2 	0.183806 	-8.32667e-18 	0.264483 	-0.000700764 	4.91124e-20
