2 	-9.15729 	-8.58112e-18 	1.01598 	-0.0149618 	-4.9663e-22
2 	-8.59874 	-9.67648e-18 	1.01704 	-0.0158295 	-4.84711e-22
2 	-8.04674 	-1.36768e-17 	1.01829 	-0.0169065 	8.67184e-22
2 	-7.5012 	-1.28626e-17 	1.01975 	-0.0176985 	1.73341e-22
2 	-6.96205 	-9.68423e-18 	1.0215 	-0.0191958 	2.06211e-21
2 	-6.56146 	-8.16356e-18 	1.02353 	-0.0194213 	-3.06118e-21
2 	-6.29661 	-9.70326e-18 	1.02323 	-0.0197684 	-1.34234e-21
2 	-5.90258 	-8.96976e-18 	1.02578 	-0.0219431 	-1.27287e-21
2 	-5.38211 	-5.10316e-18 	1.02941 	-0.0220135 	1.1758e-21
2 	-5.11668 	-2.99651e-18 	1.03259 	-0.0229544 	-1.0772e-20
2 	-4.96919 	-9.51585e-19 	1.03301 	-0.0220532 	3.38754e-20
2 	-4.82676 	3.7962e-19 	1.03338 	-0.0211371 	-2.6544e-20
2 	-4.69874 	-1.6272e-18 	1.03582 	-0.0221972 	4.84471e-20
2 	-4.55243 	-2.09942e-18 	1.03618 	-0.0212294 	-2.56618e-20
2 	-4.43541 	3.7976e-18 	1.03915 	-0.0223027 	-3.93982e-20
2 	-4.29179 	9.70756e-18 	1.03952 	-0.0211413 	-9.84646e-21
2 	-4.18433 	9.5592e-18 	1.04293 	-0.022078 	3.75263e-20
2 	-4.04319 	7.51033e-18 	1.04331 	-0.0207459 	-1.96464e-20
2 	-3.94409 	6.70799e-18 	1.04738 	-0.0220073 	-1.22309e-21
2 	-3.83348 	7.23776e-18 	1.04782 	-0.0204596 	-8.91712e-20
2 	-3.71316 	7.15483e-18 	1.04819 	-0.018864 	8.09523e-20
2 	-3.62792 	5.01998e-18 	1.05324 	-0.0200498 	-6.83701e-20
2 	-3.49179 	1.78159e-18 	1.05371 	-0.0181964 	9.2032e-20
2 	-3.41101 	3.40393e-19 	1.05411 	-0.0162784 	-1.82039e-19
2 	-3.3367 	-3.97648e-19 	1.06037 	-0.017756 	-6.03906e-20
2 	-3.20027 	-4.08786e-18 	1.06093 	-0.0155434 	1.003e-19
2 	-3.13057 	-8.1333e-18 	1.06837 	-0.0176479 	2.39046e-19
2 	-3.05876 	6.74494e-18 	1.06918 	-0.0151353 	1.64122e-19
2 	-2.9314 	6.3753e-18 	1.06994 	-0.012511 	-2.2459e-20
2 	-2.86733 	8.25147e-18 	1.07063 	-0.00976773 	-1.64182e-19
2 	-2.80891 	5.84556e-18 	1.08009 	-0.0126054 	1.54745e-19
2 	-2.69742 	6.69072e-18 	1.08117 	-0.00954709 	-9.82559e-20
2 	-2.61725 	9.86032e-18 	1.08221 	-0.00633715 	7.03885e-20
2 	-2.56471 	8.37377e-18 	1.09355 	-0.0106742 	1.02223e-19
2 	-2.487 	7.99096e-18 	1.09513 	-0.0072086 	1.03593e-19
2 	-2.38935 	1.27274e-17 	1.09671 	-0.00356056 	-7.59147e-20
2 	-2.32938 	1.49489e-17 	1.09827 	0.000284313 	-1.16074e-19
2 	-2.28387 	1.36819e-17 	1.11213 	-0.00653712 	-1.10218e-19
2 	-2.20713 	1.44279e-17 	1.11447 	-0.00256911 	-8.85387e-21
2 	-2.12186 	1.62951e-17 	1.11687 	0.00161957 	-1.13295e-19
2 	-2.05769 	1.74798e-17 	1.11934 	0.00604798 	-1.61331e-19
2 	-2.01763 	1.73472e-17 	1.13548 	-0.00481924 	2.91495e-19
2 	-1.96148 	1.73472e-17 	1.13895 	-0.000566103 	-3.22976e-19
2 	-1.88587 	1.96305e-17 	1.14257 	0.00392697 	-8.97619e-20
2 	-1.81301 	2.0857e-17 	1.14636 	0.0086818 	2.11239e-19
2 	-1.75942 	2.03084e-17 	1.15033 	0.0137226 	-1.69681e-19
