2 	-9.32124 	-3.2746e-17 	-0.0147336
2 	-8.65009 	-3.03665e-17 	-0.0168596
2 	-7.98839 	-2.74657e-17 	-0.0193403
2 	-7.33601 	-2.49113e-17 	-0.0223886
2 	-6.69282 	-2.21826e-17 	-0.0258643
2 	-6.05869 	-2.15349e-17 	-0.0308499
2 	-5.43349 	-1.93252e-17 	-0.0370754
2 	-4.97577 	-1.57162e-17 	-0.0416272
2 	-4.78918 	-1.36264e-17 	-0.0430411
2 	-4.62101 	-1.22998e-17 	-0.0466658
2 	-4.43894 	-1.14395e-17 	-0.0482082
2 	-4.28945 	-6.87212e-18 	-0.0523526
2 	-4.11143 	-3.66563e-18 	-0.0540814
2 	-3.9775 	-3.18417e-18 	-0.0587018
2 	-3.80438 	-5.53292e-18 	-0.0606046
2 	-3.68222 	-8.00759e-18 	-0.0625007
2 	-3.5725 	-6.05565e-18 	-0.0677772
2 	-3.40027 	-6.86563e-18 	-0.0698751
2 	-3.30007 	5.55112e-18 	-0.0757274
2 	-3.17172 	8.16275e-18 	-0.0780351
2 	-3.0376 	1.09351e-17 	-0.0803444
2 	-2.95274 	1.1099e-17 	-0.0869803
2 	-2.83139 	8.62915e-18 	-0.0895189
2 	-2.70386 	5.8536e-18 	-0.0920653
2 	-2.63071 	5.55112e-18 	-0.0996141
2 	-2.53812 	6.0049e-18 	-0.102408
2 	-2.40575 	5.8847e-18 	-0.105215
2 	-2.32627 	4.38936e-18 	-0.108038
2 	-2.26603 	2.08095e-18 	-0.116776
2 	-2.16439 	2.98568e-20 	-0.11988
2 	-2.05378 	-4.64375e-18 	-0.12301
2 	-1.97822 	-1.05482e-17 	-0.126169
2 	-1.92718 	-8.99705e-18 	-0.136208
2 	-1.84937 	-5.89806e-18 	-0.139668
2 	-1.75449 	-7.21791e-18 	-0.143168
2 	-1.66387 	-6.66081e-18 	-0.14671
2 	-1.59974 	-3.20633e-18 	-0.150296
2 	-1.55729 	-2.72259e-18 	-0.161824
2 	-1.49387 	-2.08167e-18 	-0.165717
2 	-1.41382 	1.36752e-19 	-0.169644
2 	-1.33669 	1.25941e-18 	-0.173593
2 	-1.26221 	2.29764e-18 	-0.177545
2 	-1.19015 	5.33504e-18 	-0.181474
2 	-1.15412 	9.34116e-18 	-0.185343
2 	-1.11973 	1.00383e-17 	-0.197291
2 	-1.05248 	8.32667e-18 	-0.200864
2 	-0.986501 	3.1225e-18 	-0.20417
2 	-0.922204 	-1.1265e-18 	-0.207138
2 	-0.859442 	-4.33967e-18 	-0.209704
2 	-0.798078 	-7.07214e-18 	-0.211821
2 	-0.737982 	-6.90062e-18 	-0.213467
2 	-0.679038 	-6.01059e-18 	-0.21465
2 	-0.621133 	-8.53174e-18 	-0.215405
2 	-0.5766 	-7.68429e-18 	-0.215782
2 	-0.548335 	-6.93889e-18 	-0.221574
2 	-0.508028 	-6.93889e-18 	-0.221444
2 	-0.452635 	-6.93889e-18 	-0.221125
2 	-0.397895 	-6.93889e-18 	-0.220659
2 	-0.343723 	-8.67362e-18 	-0.220085
2 	-0.290037 	-1.04083e-17 	-0.219441
2 	-0.236756 	-8.67362e-18 	-0.218761
2 	-0.183806 	-6.93889e-18 	-0.218078
2 	-0.131109 	-1.04083e-17 	-0.217423
2 	-0.0785936 	-1.35308e-17 	-0.21682
2 	-0.0261859 	-1.35308e-17 	-0.216291
2 	0.0261859 	-1.21431e-17 	-0.215849
2 	0.0785936 	-1.04083e-17 	-0.215501
2 	0.131109 	-9.36751e-18 	-0.215248
2 	0.183806 	-8.32667e-18 	-0.215084
2 	0.236756 	-8.32667e-18 	-0.214997
2 	0.290037 	-6.59195e-18 	-0.214969
2 	0.343723 	-7.63278e-18 	-0.21498
2 	0.397895 	-1.49186e-17 	-0.215004
2 	0.452635 	-1.49186e-17 	-0.21501
2 	0.508028 	-1.04083e-17 	-0.214986
2 	0.548335 	-8.06042e-18 	-0.214878
2 	0.5766 	-4.64248e-18 	-0.209557
2 	0.621133 	-3.67452e-18 	-0.209172
2 	0.679038 	-5.09165e-18 	-0.208523
2 	0.737982 	9.05639e-19 	-0.207544
2 	0.798078 	3.07599e-18 	-0.206179
2 	0.859442 	7.30466e-18 	-0.204397
2 	0.922204 	7.48207e-18 	-0.202199
2 	0.986501 	5.55112e-18 	-0.199613
2 	1.05248 	5.55112e-18 	-0.196687
2 	1.11973 	1.07784e-17 	-0.193482
2 	1.15412 	1.63262e-17 	-0.183498
