2 	-8.70866 	-3.10731e-19 	-0.0104629
2 	-8.07094 	1.47672e-18 	-0.0126384
2 	-7.77253 	1.57518e-18 	-0.0138406
2 	-7.58635 	-6.22625e-19 	-0.0143426
2 	-7.32596 	-3.14944e-18 	-0.015746
2 	-7.11755 	-2.09033e-18 	-0.0172653
2 	-6.93868 	1.19614e-18 	-0.0178315
2 	-6.68951 	-1.19501e-19 	-0.0195382
2 	-6.51425 	-3.40766e-18 	-0.0201319
2 	-6.29538 	-4.29456e-18 	-0.0220483
2 	-6.1235 	-2.47599e-18 	-0.0226718
2 	-5.92958 	-2.37379e-18 	-0.0248261
2 	-5.76084 	-3.1039e-18 	-0.0254824
2 	-5.58832 	-2.24244e-18 	-0.0279068
2 	-5.42186 	-2.071e-18 	-0.0305773
2 	-5.2656 	-4.22999e-18 	-0.0313312
2 	-5.10308 	-5.03797e-18 	-0.0320637
2 	-4.96231 	-4.56257e-18 	-0.0351464
2 	-4.80162 	-5.56154e-18 	-0.0359234
2 	-4.6736 	-4.77254e-18 	-0.0394075
2 	-4.51515 	-2.25743e-19 	-0.0402338
2 	-4.39813 	3.4521e-18 	-0.0441792
2 	-4.2417 	5.01527e-18 	-0.0450602
2 	-4.13424 	6.48802e-18 	-0.0495377
2 	-4.02432 	6.74401e-18 	-0.0504793
2 	-3.88006 	2.11201e-18 	-0.0513939
2 	-3.78832 	7.46796e-19 	-0.0565825
2 	-3.6565 	4.47208e-19 	-0.0575629
2 	-3.54912 	-1.50737e-18 	-0.0585146
2 	-3.46965 	3.24072e-20 	-0.0645318
2 	-3.33802 	3.49364e-18 	-0.065555
2 	-3.24174 	7.04192e-18 	-0.0665477
2 	-3.17205 	5.20006e-18 	-0.0735365
2 	-3.05876 	2.35873e-18 	-0.0746065
2 	-2.95247 	-1.96761e-19 	-0.0756444
2 	-2.89066 	-4.35703e-18 	-0.0837704
2 	-2.81118 	-5.38179e-18 	-0.0848916
2 	-2.69742 	-1.57555e-18 	-0.0859788
2 	-2.62126 	2.91217e-20 	-0.0870316
2 	-2.56871 	-1.43031e-18 	-0.0966404
2 	-2.487 	-2.69483e-18 	-0.0977786
2 	-2.38935 	-6.44284e-19 	-0.0988799
2 	-2.31206 	1.61071e-18 	-0.0999436
2 	-2.26655 	-1.59595e-17 	-0.111225
2 	-2.20713 	-1.9082e-17 	-0.11237
2 	-2.12186 	-1.89135e-17 	-0.113472
2 	-2.04006 	-1.66796e-17 	-0.11453
2 	-1.97594 	-1.68481e-17 	-0.115544
2 	-1.93743 	-1.73472e-17 	-0.128988
2 	-1.88587 	-1.8735e-17 	-0.130046
2 	-1.81301 	-1.80836e-17 	-0.131048
2 	-1.7427 	-1.81502e-17 	-0.131992
2 	-1.67476 	-1.79204e-17 	-0.132875
2 	-1.61985 	-1.6813e-17 	-0.133694
2 	-1.5875 	-1.63064e-17 	-0.148949
2 	-1.54532 	-1.76942e-17 	-0.14972
2 	-1.48352 	-1.59595e-17 	-0.15041
2 	-1.4235 	-1.46096e-17 	-0.151017
2 	-1.36514 	-1.64458e-17 	-0.151537
2 	-1.30832 	-1.84048e-17 	-0.151969
2 	-1.25294 	-1.94304e-17 	-0.152312
2 	-1.21177 	-1.77804e-17 	-0.152563
2 	-1.18508 	-1.73472e-17 	-0.170064
2 	-1.14614 	-1.73472e-17 	-0.170157
2 	-1.09454 	-1.73472e-17 	-0.170162
2 	-1.04404 	-1.8735e-17 	-0.170081
2 	-0.99456 	-1.94289e-17 	-0.16992
2 	-0.946041 	-1.70224e-17 	-0.169682
2 	-0.898415 	-1.90494e-17 	-0.169374
2 	-0.851622 	-2.05946e-17 	-0.169002
2 	-0.805606 	-1.74268e-17 	-0.168573
2 	-0.760312 	-1.67013e-17 	-0.168096
2 	-0.715689 	-1.78972e-17 	-0.167577
2 	-0.679584 	-1.70555e-17 	-0.167027
2 	-0.657734 	-1.35308e-17 	-0.184479
2 	-0.628266 	-1.02941e-17 	-0.183917
2 	-0.585376 	1.70003e-17 	-0.183346
2 	-0.542976 	2.15106e-17 	-0.182774
2 	-0.501025 	1.80411e-17 	-0.182207
2 	-0.459486 	1.17961e-17 	-0.181653
2 	-0.418319 	1.07553e-17 	-0.181119
2 	-0.37749 	1.52656e-17 	-0.180611
2 	-0.336962 	1.97758e-17 	-0.180135
