2 	-9.37415 	-2.68069e-17 	1.00861 	-0.0113289 	-8.77416e-22
2 	-8.69899 	-2.63403e-17 	1.00968 	-0.0102075 	2.30718e-22
2 	-8.03174 	-2.66103e-17 	1.01049 	-0.0122633 	3.08597e-22
2 	-7.37229 	-2.36867e-17 	1.01195 	-0.0117298 	3.04767e-22
2 	-6.88233 	-2.20773e-17 	1.01296 	-0.0116176 	-5.65566e-21
2 	-6.55837 	-2.08035e-17 	1.01286 	-0.0117965 	-7.41077e-22
2 	-6.07643 	-1.66025e-17 	1.01466 	-0.0134845 	-3.61022e-21
2 	-5.43983 	-1.37768e-17 	1.01698 	-0.0110886 	3.79383e-22
2 	-5.11668 	-1.13232e-17 	1.01935 	-0.0118766 	-3.8426e-20
2 	-4.96919 	-7.69532e-18 	1.01932 	-0.0112979 	1.21558e-19
2 	-4.82676 	-4.62939e-18 	1.01925 	-0.010735 	-9.54531e-20
2 	-4.69874 	-3.5354e-18 	1.02091 	-0.00998438 	1.83213e-19
2 	-4.55243 	-2.61984e-18 	1.02074 	-0.00937107 	-9.70583e-20
2 	-4.43541 	3.28152e-19 	1.02262 	-0.00905684 	-1.53869e-19
2 	-4.29179 	3.46255e-18 	1.02234 	-0.00835302 	-3.78575e-20
2 	-4.18433 	3.5744e-18 	1.02444 	-0.00717948 	1.5188e-19
2 	-4.04319 	1.00512e-18 	1.02401 	-0.00633943 	-7.85146e-20
2 	-3.94409 	-1.44521e-18 	1.02652 	-0.00501834 	-7.34065e-21
2 	-3.83348 	-2.65016e-18 	1.02593 	-0.00401362 	-3.64432e-19
2 	-3.71316 	-2.0392e-18 	1.02526 	-0.00303963 	3.24125e-19
2 	-3.62792 	-1.3985e-18 	1.0284 	-0.00076251 	-2.87473e-19
2 	-3.49179 	-8.96387e-19 	1.02755 	0.000466895 	3.76954e-19
2 	-3.41101 	9.47546e-19 	1.0266 	0.00166572 	-7.35853e-19
2 	-3.3367 	1.32623e-18 	1.03066 	0.00486119 	-2.51482e-19
2 	-3.20027 	1.11631e-18 	1.0295 	0.00640542 	4.53695e-19
2 	-3.13057 	-1.73472e-18 	1.035 	0.0104026 	-2.40908e-19
2 	-3.05876 	-4.18381e-18 	1.03366 	0.0124117 	-5.18799e-20
2 	-2.9314 	-4.9004e-18 	1.03215 	0.0144223 	-1.01597e-19
2 	-2.86733 	-1.80992e-18 	1.03047 	0.0164298 	-6.6844e-19
2 	-2.80891 	-5.95056e-18 	1.03793 	0.0222176 	6.59439e-19
2 	-2.69742 	-6.49318e-18 	1.03608 	0.0248752 	-4.14531e-19
2 	-2.61725 	-3.02e-18 	1.03403 	0.0275644 	2.80569e-19
2 	-2.56471 	-2.42489e-18 	1.04437 	0.0346998 	4.3539e-19
2 	-2.487 	-3.79076e-19 	1.04227 	0.0382211 	4.2728e-19
2 	-2.38935 	2.62267e-18 	1.03991 	0.0418261 	-3.22887e-19
2 	-2.32938 	4.54058e-18 	1.0373 	0.0455171 	-4.75449e-19
2 	-2.28387 	4.31438e-18 	1.05194 	0.0545205 	-4.80216e-19
2 	-2.20713 	3.88942e-18 	1.04946 	0.0592822 	-2.26206e-20
2 	-2.12186 	5.40974e-18 	1.04671 	0.0642016 	-4.52437e-19
2 	-2.05769 	6.0306e-18 	1.04365 	0.0692867 	-6.12218e-19
2 	-2.01763 	5.55112e-18 	1.06439 	0.0797356 	1.27901e-18
2 	-1.96148 	5.55112e-18 	1.06178 	0.0861157 	-1.42181e-18
2 	-1.88587 	5.05886e-18 	1.05887 	0.0927513 	-3.76351e-19
2 	-1.81301 	2.81588e-18 	1.05564 	0.099656 	8.78761e-19
2 	-1.75942 	5.32577e-19 	1.05207 	0.106844 	-6.89386e-19
2 	-1.72488 	1.73472e-18 	1.0822 	0.118675 	-5.36876e-19
2 	-1.67476 	3.46945e-18 	1.07954 	0.127429 	2.8236e-18
2 	-1.60902 	6.03819e-18 	1.07654 	0.136575 	-4.08969e-18
